Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Women PS, Office",PSI-1 Women PS,Office,—,,8277984029,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Women PS, Office",PSI-2 Women PS,Office,—,,8277984120,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP Cyber Crime, Office",DySP Cyber Crime,Office,232770,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,232770,,8277984221,,picenhaveri@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Cyber Crime PS, Office",PSI-1 Cyber Crime PS,Office,—,,8277984088,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Cyber Crime PS, Office",PSI-2 Cyber Crime PS,Office,—,,8277984158,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Haveri Rural Circle, Office",CPI Haveri Rural Circle,Office,232493,,9480804530,,cpihaveriruralhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Haveri Rural PS, Office",PSI-1 Haveri Rural PS,Office,233333,,9480804546,,haveriruralhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Haveri Rural PS, Office",PSI-2 Haveri Rural PS,Office,—,,8277984116,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Guttal PS, Office",PSI-1 Guttal PS,Office,224233,,9480804547,,guttalhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Guttal PS, Office",PSI-2 Guttal PS,Office,224233,,8277984146,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Byadagi Circle, Office",CPI Byadagi Circle,Office,228633,,9480804531,,cpibyadagihvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Byadagi PS, Office",PSI-1 Byadagi PS,Office,228333,,9480804548,,byadagihvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Byadagi PS, Office",PSI-2 Byadagi PS,Office,—,,8277984194,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Kaginele PS, Office",PSI-1 Kaginele PS,Office,289233,,9480804549,,kaginelehvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Kaginele PS, Office",PSI-2 Kaginele PS,Office,289233,,8277984224,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP, Ranebennur",DySP,Ranebennur,255311,,9480804521,,sdporbhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Ranebennur (T) Circle, Office",CPI Ranebennur (T) Circle,Office,260033,,9480804532,,cpiranebennurtownhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Ranebennur (T) PS, Office",PSI-1 Ranebennur (T) PS,Office,266333,,9480804550,,rbtownhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Ranebennur (T) PS, Office",PSI-2 Ranebennur (T) PS,Office,—,,8277984293,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Ranebennur Traffic PS, Office",PSI-1 Ranebennur Traffic PS,Office,268333,,9480804551,,rbtraffichvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Ranebennur Traffic PS, Office",PSI-2 Ranebennur Traffic PS,Office,—,,8277984275,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Ranebennur (R) PS, Office",PI Ranebennur (R) PS,Office,266433,,9480804552,,rbruralhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Ranebennur (R) PS, Office",PSI-1 Ranebennur (R) PS,Office,—,,8277984332,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Kumarapattanam Circle, Office",CPI Kumarapattanam Circle,Office,240404,,9480804536,,cpikpmhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Kumarapattanam PS, Office",PSI-1 Kumarapattanam PS,Office,242208,,9480804553,,kpattanamhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Kumarapattanam PS, Office",PSI-2 Kumarapattanam PS,Office,—,,8277984370,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Halageri PS, Office",PSI-1 Halageri PS,Office,252333,,9480804554,,halagerihvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Halageri PS, Office",PSI-2 Halageri PS,Office,252333,,8277984335,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Hirekerur Circle, Office",CPI Hirekerur Circle,Office,282204,,9480804533,,cpihirekerurhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hirekerur PS, Office",PSI-1 Hirekerur PS,Office,282333,,9480804555,,hirekerurhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hirekerur PS, Office",PSI-2 Hirekerur PS,Office,282333,,8277984407,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Rattihalli PS, Office",PSI-1 Rattihalli PS,Office,286233,,9480804556,,rattihallihvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Rattihalli PS, Office",PSI-2 Rattihalli PS,Office,286233,,8277984432,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hansabhavi PS, Office",PSI-1 Hansabhavi PS,Office,289033,,9480804557,,hansabhavihvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hansabhavi PS, Office",PSI-2 Hansabhavi PS,Office,289033,,8277984487,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP Shiggaon, Office",DySP Shiggaon,Office,255333,,9480804522,,sdposhiggoaonhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI Shiggaon PS, Office",PI Shiggaon PS,Office,255600,,9480804558,,shiggoanhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Shiggaon PS, Office",PSI-1 Shiggaon PS,Office,255233,,8277984488,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Shiggaon PS, Office",PSI-2 Shiggaon PS,Office,255233,,8277984510,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Shiggaon Circle, Office",CPI Shiggaon Circle,Office,255633,,9480804534,,cpishiggoanhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Tadasa PS, Office",PSI-1 Tadasa PS,Office,257433,,9480804559,,tadashvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Tadasa PS, Office",PSI-2 Tadasa PS,Office,257433,,8277984565,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Bankapur PS, Office",PSI-1 Bankapur PS,Office,254233,,9480804508,,bankapurahvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Bankapur PS, Office",PSI-2 Bankapur PS,Office,254233,,8277984535,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hulagur PS, Office",PSI-1 Hulagur PS,Office,—,,8277984577,,hulagurhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hulagur PS, Office",PSI-2 Hulagur PS,Office,—,,6361512694,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Savanur PS, Office",PI Savanur PS,Office,241633,,9480804560,,savanurhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Savanur PS, Office",PSI-1 Savanur PS,Office,241633,,8277984629,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Savanur PS, Office",PSI-2 Savanur PS,Office,241633,,8277984601,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Hanagal Circle, Office",CPI Hanagal Circle,Office,262207,,9480804535,,cpihanagalhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hanagal PS, Office",PSI-1 Hanagal PS,Office,262333,,9480804561,,hanagalhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hangal PS, Office",PSI-2 Hangal PS,Office,262333,,8277984645,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Adur PS, Office",PSI-1 Adur PS,Office,265233,,9480804562,,adurhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Adur PS, Office",PSI-2 Adur PS,Office,265233,,8277984703,,
Ranges,Eastern Range – Davanagere,Davanagere,"AAO, Office",AAO,Office,232101,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI DSB, Office",PI DSB,Office,233120,,9480804507,,dsbhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI DCRB, Office",PSI DCRB,Office,233387,,9480804509,,dcrbhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"RPI DAR, Office",RPI DAR,Office,234429,,8277984155,,darhvr@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"Computer Section, Office",Computer Section,Office,—,,9480806040,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP KLA, Office",DySP KLA,Office,237167,,9364062563,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI FPB, Office",PSI FPB,Office,—,,9480804510,,
Ranges,Eastern Range – Davanagere,Davanagere,"CMDT Home Guard, Office",CMDT Home Guard,Office,236160,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"ISD, Office",ISD,Office,—,,9480800671,,
Ranges,Eastern Range – Davanagere,Davanagere,"CDR Section, Office",CDR Section,Office,—,,8277984724,,
Ranges,Eastern Range – Davanagere,Davanagere,"DC Haveri, Office",DC Haveri,Office,249015,,9448484413,,
Ranges,Eastern Range – Davanagere,Davanagere,"RTO Haveri, Office",RTO Haveri,Office,232299,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"CEO ZP, Office",CEO ZP,Office,249003,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"Fire Station Haveri, Office",Fire Station Haveri,Office,232666,,—,,
Ranges,Eastern Range – Davanagere,Chitradurga,"SP, Chitradurga",SP,Chitradurga,08194-222781,,RES-230993,,spcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Chitradurga,"Addl. SP-1, Chitradurga",Addl. SP-1,Chitradurga,08194-224053,,9480803102,,addlspcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Chitradurga,"Addl. SP-2, Chitradurga",Addl. SP-2,Chitradurga,—,,9480803109,,
Ranges,Eastern Range – Davanagere,Davanagere,"District C/Room, Office",District C/Room,Office,222782,,224598,,dccta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI (W), Office",PI (W),Office,224066,,9480800945,,
Ranges,Eastern Range – Davanagere,Chitradurga,"DySP, Chitradurga",DySP,Chitradurga,222430,,9480803120,,sdpocta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"Cyber Crime PS, Office",Cyber Crime PS,Office,—,,9480803173,,cybercrimepscta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Women PS, Office",PSI Women PS,Office,224638,,9480803172,,womenpscta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI Chitradurga (T) PS, Office",PI Chitradurga (T) PS,Office,222333,,9480803146,,towncta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Chitradurga (T) PS, Office",PSI-1 Chitradurga (T) PS,Office,222333,,9480803180,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Chitradurga (T) PS, Office",PSI-2 Chitradurga (T) PS,Office,222333,,9480803164,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-3 Chitradurga (T) PS, Office",PSI-3 Chitradurga (T) PS,Office,222333,,9480803170,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-4 Chitradurga (T) PS, Office",PSI-4 Chitradurga (T) PS,Office,222333,,9480803165,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Chitradurga Extension Circle, Office",CPI Chitradurga Extension Circle,Office,223295,,9480803130,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Chitradurga Extension PS, Office",PSI-1 Chitradurga Extension PS,Office,224639,,9480803164,,extentioncta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Chitradurga Extension PS, Office",PSI-2 Chitradurga Extension PS,Office,224639,,9480803171,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Chitradurga Traffic PS, Office",PSI-1 Chitradurga Traffic PS,Office,224637,,9480803147,,trafficcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Chitradurga Traffic PS, Office",PSI-2 Chitradurga Traffic PS,Office,224637,,9480803168,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Chitradurga Kote PS, Office",PI Chitradurga Kote PS,Office,222933,,9480803145,,kotecta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Chitradurga Kote PS, Office",PSI-1 Chitradurga Kote PS,Office,222933,,9480803166,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Chitradurga Kote PS, Office",PSI-2 Chitradurga Kote PS,Office,222933,,9480803167,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Chitradurga (R) PS, Office",PI Chitradurga (R) PS,Office,230156,,9480803131,,cpiruralcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Chitradurga (R) PS, Office",PSI-1 Chitradurga (R) PS,Office,230156,,9480803148,,ruralcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Chitradurga (R) PS, Office",PSI-2 Chitradurga (R) PS,Office,230156,,9480803169,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Turuvanur (Jogi) PS, Office",PI Turuvanur (Jogi) PS,Office,267051,,9480803149,,turuvanurcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Turuvanur (Jogi) PS, Office",PSI Turuvanur (Jogi) PS,Office,267051,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Bharamasagara PS, Office",PI Bharamasagara PS,Office,258421,,9480803163,,bharamasagaracta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Bharamasagara PS, Office",PSI Bharamasagara PS,Office,258421,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Holalkere Circle, Office",CPI Holalkere Circle,Office,275376,,9480803135,,cpihlkcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Holalkere PS, Office",PSI-1 Holalkere PS,Office,275233,,9480803151,,holakerecta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Holalkere PS, Office",PSI-2 Holalkere PS,Office,275233,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Chikkajajur PS, Office",PSI Chikkajajur PS,Office,287533,,9480803150,,chikkajarurcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Chitrahalli PS, Office",PSI Chitrahalli PS,Office,277277,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP, Hiriyur",DySP,Hiriyur,263248,,263499,,spdohyrcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Aimangala Circle, Office",CPI Aimangala Circle,Office,260199,,9480803133,,cpihiriyurcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Aimangala PS, Office",PSI Aimangala PS,Office,263221,,9480803154,,aimangalacta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Abbinahole PS, Office",PSI Abbinahole PS,Office,275325,,9480803152,,abbinholecta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI Hiriyur Rural PS, Office",PI Hiriyur Rural PS,Office,263555,,9480803115,,hiriyurruralcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Hiriyur Rural PS, Office",PSI Hiriyur Rural PS,Office,263555,,9480803116,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Hiriyur (T) PS, Office",PI Hiriyur (T) PS,Office,263444,,9480803153,,hiriyurcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hiriyur (T) PS, Office",PSI-1 Hiriyur (T) PS,Office,263444,,9480803111,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hiriyur (T) PS, Office",PSI-2 Hiriyur (T) PS,Office,263444,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Hosadurga PS, Office",PI Hosadurga PS,Office,230217,,9480803134,,cpihsdcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Hosadurga PS, Office",PSI-1 Hosadurga PS,Office,230431,,9480803155,,hosadurgacta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Hosadurga PS, Office",PSI-2 Hosadurga PS,Office,230431,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI Srirampura PS, Office",PI Srirampura PS,Office,242633,,9480803156,,srirampuracta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Srirampura PS, Office",PSI Srirampura PS,Office,242633,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP, Challakere",DySP,Challakere,251010,,250676,,sdpoclkcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Thalak Circle, Office",CPI Thalak Circle,Office,222688,,9480803132,,cpiclkcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Thalak PS, Office",PSI Thalak PS,Office,206634,,9480803160,,thalakcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Parsurampura PS, Office",PSI Parsurampura PS,Office,254533,,9480803159,,parashurampuracta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Nayakanahatti PS, Office",PSI Nayakanahatti PS,Office,207408,,9480803158,,nayakanahatticta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI Challakere PS, Office",PI Challakere PS,Office,250239,,9480803157,,chllakerecta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Challakere PS, Office",PSI-1 Challakere PS,Office,250239,,9480803112,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Challakere PS, Office",PSI-2 Challakere PS,Office,250239,,9480803113,,
Ranges,Eastern Range – Davanagere,Davanagere,"CPI Molakalmuru Circle, Office",CPI Molakalmuru Circle,Office,229161,,9480803136,,cpimlkcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-1 Molkalmuru PS, Office",PSI-1 Molkalmuru PS,Office,229233,,9480803161,,malakalmuructa@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PSI-2 Molkalmuru PS, Office",PSI-2 Molkalmuru PS,Office,229233,,9480803114,,
Ranges,Eastern Range – Davanagere,Davanagere,"PSI Rampura PS, Office",PSI Rampura PS,Office,267308,,9480803162,,rampuracta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"AAO, Office",AAO,Office,222437,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP DAR, Office",DySP DAR,Office,220181,,9480803106,,darcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"DySP DCRB, Office",DySP DCRB,Office,231499,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"RPI DAR, Office",RPI DAR,Office,222458,,9480803137,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI DSB, Office",PI DSB,Office,224728,,9480803107,,
Ranges,Eastern Range – Davanagere,Davanagere,"PI DCIB, Office",PI DCIB,Office,—,,9480803108,,pidcibcta@ksp.gov.in
Ranges,Eastern Range – Davanagere,Davanagere,"PI FPB, Office",PI FPB,Office,—,,9480803178,,
Ranges,Eastern Range – Davanagere,Davanagere,"INT, Office",INT,Office,222774,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"CMDT. Home Guard, Office",CMDT. Home Guard,Office,231403,,—,,
Ranges,Eastern Range – Davanagere,Davanagere,"DySP DAR, Office",DySP DAR,Office,220181,,9480803106,,
Ranges,Eastern Range – Davanagere,Davanagere,"RPI, MTO, DAR",RPI,"MTO, DAR",222458,,9480803138,,
