Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Commissionerates,Bengaluru City,Bengaluru City,"Press Room, Office",Press Room,Office,22943227,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Wireless Workshop, Office",Wireless Workshop,Office,22943132,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Conference Hall, Office",Conference Hall,Office,22943274,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DE Section, Office",DE Section,Office,22942184,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Immigration, Office",Immigration,Office,22943278,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"City SB, Office",City SB,Office,22943245,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Technical Centre, Office",Technical Centre,Office,22942620,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Computer Section, Office",Computer Section,Office,22943553,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"Dog Squad, Office",Dog Squad,Office,22943085,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"AO COP, Office",AO COP,Office,22942825,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"SS EST, COP",SS EST,COP,22942834,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"SS ACT, COP",SS ACT,COP,22943395,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"SS Arms, Mag Genrl COP",SS Arms,Mag Genrl COP,22942373,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"SS Building & Recruitment, Training & Pension",SS Building & Recruitment,Training & Pension,22943138,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"SS Crime Section, Office",SS Crime Section,Office,22942187,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, Central",DCP,Central,22942344,,22865907,,dcpcentral@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Central C/Room, Office",Central C/Room,Office,22943003,,9480801100,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Seshadripuram, Office",ACP Seshadripuram,Office,22942637,,9480801105,,ablesspurambcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Seshadripuram PS, Office",PI Seshadripuram PS,Office,22942586,,22942082,,sspurambcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI High Ground PS, Office",PI High Ground PS,Office,22942587,,22942083,,hgroundbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Vyalikaval PS, Office",PI Vyalikaval PS,Office,22942588,,22942084,,vkavalbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Sadashiva Nagar PS, Office",PI Sadashiva Nagar PS,Office,22942589,,22942085,,ssnagarabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cubbon Park, Office",ACP Cubbon Park,Office,22942167,,9480801107,,ablecparkbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Cubbon Park PS, Office",PI Cubbon Park PS,Office,22942591,,22942087,,cparkbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Ashoknagar PS, Office",PI Ashoknagar PS,Office,22942580,,22942076,,anagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Viveknagar PS, Office",PI Viveknagar PS,Office,22942584,,22942080,,vknagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Vidhana Soudha PS, Office",PI Vidhana Soudha PS,Office,22942590,,22942086,,vsoudhabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Halasoor Gate, Office",ACP Halasoor Gate,Office,22942171,,9480801106,,ableugatebcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Halasoor Gate PS, Office",PI Halasoor Gate PS,Office,22942579,,22942075,,hgatebcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Wilson Garden PS, Office",PI Wilson Garden PS,Office,22942581,,22942077,,wgardenbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI S.R Nagar PS, Office",PI S.R Nagar PS,Office,22942582,,22942078,,srnagarabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI S.J Park PS, Office",PI S.J Park PS,Office,22942583,,22942079,,sjparkbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,22942728,,9364107013,,womenpscentralbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP Vidhana Soudha Security, Office",DCP Vidhana Soudha Security,Office,22943554,,22033968,,dcpvsoudhasec@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"SP, Marshal Vidhana Soudha Assembly",SP,Marshal Vidhana Soudha Assembly,22943116,,9663730385,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP, Marshal Vidhana Soudha Council",ACP,Marshal Vidhana Soudha Council,22943423,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Vidhana Soudha Security, Office",ACP Vidhana Soudha Security,Office,22943731,,9480801108,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Vidhana Soudha Security -1, Office",PI Vidhana Soudha Security -1,Office,22943548,,9480801131,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Vidhana Soudha Security -2, Office",PI Vidhana Soudha Security -2,Office,22033703,,9480801124,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Vikasa Soudha Security, Office",ACP Vikasa Soudha Security,Office,22035199,,9480801068,,acpvikassoudhasecbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Vikasa Soudha Security-1, Office",PI Vikasa Soudha Security-1,Office,22035200,,9480801130,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Vikasa Soudha Security-2, Office",PI Vikasa Soudha Security-2,Office,22942908,,9480801129,,
Commissionerates,Bengaluru City,Bengaluru City,"PI L.H (Legislative House), Office",PI L.H (Legislative House),Office,22942692,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP High Court Vigilance, Office",DCP High Court Vigilance,Office,22954540,,9448289038 (High Court CUG),,
Commissionerates,Bengaluru City,Bengaluru City,"DySP High Court Vigilance, Office",DySP High Court Vigilance,Office,22954540,,22943282,,ablehcourtsecbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI High Court Vigilance, Office",PI High Court Vigilance,Office,—,,9448288649,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP High Court Security, Office",ACP High Court Security,Office,22943282,,9480801093,,ablehcourtsec@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI High Court Security, Office",PI High Court Security,Office,22943282,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP West, Office",DCP West,Office,22370195,,22942356,,dcpwest@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"West C/Room, Office",West C/Room,Office,22943232,,9480801700,,westcontrolbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP, Cyber Crime PS Basaveshwaranagar",ACP,Cyber Crime PS Basaveshwaranagar,22943242,,9480801112,,cenpswestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS Basaveshwaranagar, Office",PI Cyber Crime PS Basaveshwaranagar,Office,22943242,,9480801113,,cenpswestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Chickpete, Office",ACP Chickpete,Office,22942149,,22251773,,ablechikpetbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Upparpete PS, Office",PI Upparpete PS,Office,22942503,,22873367,,upetbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI City Market PS, Office",PI City Market PS,Office,22942506,,9480801717,,marketbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kalasipalya PS, Office",PI Kalasipalya PS,Office,22942504,,26702195,,kpalyabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"K.S.R.T.C Out Post, Office",K.S.R.T.C Out Post,Office,22943113,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Cottonpete PS, Office",PI Cottonpete PS,Office,22942508,,26700675,,cotpetbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Chamarajapete PS, Office",PI Chamarajapete PS,Office,22942575,,9480801521,,cmpetbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Byatarayanapura, Office",ACP Byatarayanapura,Office,22942151,,9480801706,,ablebypurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI J.J. Nagar PS, Office",PI J.J. Nagar PS,Office,22942509,,9480801720,,jjnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Byatarayanapura PS, Office",PI Byatarayanapura PS,Office,22942507,,9480801721,,bypurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Chandra Layout PS, Office",PI Chandra Layout PS,Office,22942512,,9480801722,,clayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Annapurneshwari Nagar PS, Office",PI Annapurneshwari Nagar PS,Office,23482644,,9480801715,,apnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Rajarajeshwarinagara PS (R R Nagar), Office",PI Rajarajeshwarinagara PS (R R Nagar),Office,22942559,,9480801725,,rrnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Vijayanagar, Office",ACP Vijayanagar,Office,22942153,,9480801707,,ablevnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Vijayanagar",PI Women PS,Vijayanagar,22943448,,9480801114,,womenpswestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Vijayanagar PS, Office",PI Vijayanagar PS,Office,22942514,,9480801726,,vjnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Magadi Road PS, Office",PI Magadi Road PS,Office,22942515,,9480801727,,mroadbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI K.P. Agrahara PS, Office",PI K.P. Agrahara PS,Office,22942518,,9480801730,,kpagarharabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Basaveshwaranagar PS, Office",PI Basaveshwaranagar PS,Office,22942516,,9480801729,,bwnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kamakshipalya PS, Office",PI Kamakshipalya PS,Office,22942517,,9480801728,,kmpalyabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Govindarajnagar PS, Office",PI Govindarajnagar PS,Office,22942283,,9480801049,,grnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP East, Office",DCP East,Office,25567085,,22942312,,dcpeastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"East C/Room, Office",East C/Room,Office,22943535,,9480801200,,eastcontrol75@gmail.com
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cyber Crime PS, Office",ACP Cyber Crime PS,Office,22943089,,9480801023,,ablecenpseastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,22943089,,9480801025,,cenpseastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Halasoor, Office",ACP Halasoor,Office,22942143,,9480801205,,ableulsoorbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Halasoor PS, Office",PI Halasoor PS,Office,22942540,,9480801226,,halsoorbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Indiranagar PS, Office",PI Indiranagar PS,Office,22942541,,9480801228,,inagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Byappanahalli PS, Office",PI Byappanahalli PS,Office,22942545,,9480801227,,bpnhallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI J.B. Nagar PS, Office",PI J.B. Nagar PS,Office,22942543,,9480801229,,jbnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Pulakeshinagar, Office",ACP Pulakeshinagar,Office,22942145,,9480801206,,ableftownbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Shivajinagar",PI Women PS,Shivajinagar,22942585,,9480801120,,womenpseastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bharathinagar PS, Office",PI Bharathinagar PS,Office,22942547,,9480801216,,bnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Pulakeshinagar PS, Office",PI Pulakeshinagar PS,Office,22942548,,9480801215,,ftownbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Shivajinagar PS, Office",PI Shivajinagar PS,Office,22942597,,9480801219,,snagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Cyber Crime PS Shivajinagar PS, Office",Cyber Crime PS Shivajinagar PS,Office,22943089,,9480801025,,cenpseastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Boring Hospital OP, Office",Boring Hospital OP,Office,22943504,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Commercial Street PS, Office",PI Commercial Street PS,Office,22942549,,25587880,,commercialbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Banaswadi, Office",ACP Banaswadi,Office,22942147,,9480801207,,"ablekrpura@ksp.gov.in, bswadibcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Ramamurthy Nagar PS, Office",PI Ramamurthy Nagar PS,Office,22942554,,9480801224,,rmnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Hennur PS, Office",PI Hennur PS,Office,22942557,,9480801225,,hennurbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Banaswadi PS, Office",PI Banaswadi PS,Office,22942552,,9480801222,,bwadibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP K.G. Halli, Office",ACP K.G. Halli,Office,22942725,,9480801013,,"acpkghalli@gmail.com, ablekghallibcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI K.G. Halli PS, Office",PI K.G. Halli PS,Office,22942556,,9480801223,,kghallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI D.J. Halli PS, Office",PI D.J. Halli PS,Office,22942550,,9480801220,,djhallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Govindpura PS, Office",PI Govindpura PS,Office,22943305,,9480801024,,govindpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, South",DCP,South,26635199,,22942309,,dcpsouthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"South C/Room, Office",South C/Room,Office,22943111,,22943296,,southcontrolbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cyber Crime PS, Banashankari",ACP Cyber Crime PS,Banashankari,22943507,,9480801098,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS, Banashankari (Cyber Economic Narcotic)",PI Cyber Crime PS,Banashankari (Cyber Economic Narcotic),22943507,,9480801099,,cenpssouthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Jayanagar, Office",ACP Jayanagar,Office,22942161,,9480801505,,ablejayanagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Jayanagar PS, Office",PI Jayanagar PS,Office,22942562,,9480801515,,pijnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Basavanagudi PS, Office",PI Basavanagudi PS,Office,22942057,,9480801516,,bgudibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI J.P. Nagar PS, Office",PI J.P. Nagar PS,Office,22942563,,9480801517,,jpnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Siddapura PS, Office",PI Siddapura PS,Office,22942572,,9480801519,,spurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Banashankari PS, Office",PI Banashankari PS,Office,22942564,,26710245,,bskbcpbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Puttenahalli PS, Office",PI Puttenahalli PS,Office,22942566,,9480801523,,puttenahallipsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP V.V. Puram, Office",ACP V.V. Puram,Office,22942165,,9480801506,,ablevvpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI V.V. Puram PS, Office",PI V.V. Puram PS,Office,22942574,,9480801522,,vvpurapsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Hanumanthanagara PS, Office",PI Hanumanthanagara PS,Office,22942576,,9480801524,,hnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kempegowda Nagar PS, Office",PI Kempegowda Nagar PS,Office,22942578,,9480801525,,kgnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Shankarapuram PS, Office",PI Shankarapuram PS,Office,22942558,,9480801526,,"piskpurabcp@ksp.gov.in, skpurabcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Girinagar PS, Office",PI Girinagar PS,Office,22942577,,9480801528,,gnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Chennammanakere Achukattu PS, Office",PI Chennammanakere Achukattu PS,Office,22943483,,9480801532,,chkactps@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI South Women PS, Office",PI South Women PS,Office,22943250,,9480801530,,womensouthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Victoria Hospital OP, Office",Victoria Hospital OP,Office,22943857,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, North",DCP,North,23567714,,22942299,,"dcpnorth@ksp.gov.in, dcpnorthbcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"ACP CEN North, Office",ACP CEN North,Office,22942302,,9480801065,,cenpsnorthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI CEN North, Office",PI CEN North,Office,—,,9449295758,,
Commissionerates,Bengaluru City,Bengaluru City,"North C/Room, Office",North C/Room,Office,22943434,,9480801300,,ccrnbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Malleshwaram, Office",ACP Malleshwaram,Office,22942155,,9480801305,,ablemvmbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Malleshwaram PS, Office",PI Malleshwaram PS,Office,22942519,,9480801315,,mvmbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Srirampura PS, Office",PI Srirampura PS,Office,22942520,,9480801321,,srpurambcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Rajajinagar PS, Office",PI Rajajinagar PS,Office,22942522,,9480801316,,rnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Subramanya Nagar PS, Office",PI Subramanya Nagar PS,Office,22942524,,9480801320,,sbnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Mahalakshmi Layout PS, Office",PI Mahalakshmi Layout PS,Office,22942523,,9480801318,,mllayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Yeshwanthapura, Office",ACP Yeshwanthapura,Office,22942157,,9480801306,,ableypurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Yeshwanthapura PS, Office",PI Yeshwanthapura PS,Office,22942526,,9480801322,,yspurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Jalahalli PS, Office",PI Jalahalli PS,Office,22942527,,9480801323,,jhallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI R.M.C Yard PS, Office",PI R.M.C Yard PS,Office,22942531,,9480801325,,rmcyardbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Nandini Layout PS, Office",PI Nandini Layout PS,Office,22942539,,9480801317,,nlayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP J.C. Nagar, Office",ACP J.C. Nagar,Office,22942159,,9480801307,,ablejcngarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Sanjayanagara",PI Women PS,Sanjayanagara,22942616,,9480801067,,womenpsnorthbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI J.C. Nagar PS, Office",PI J.C. Nagar PS,Office,22942534,,9480801329,,jcnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Sanjayanagar PS, Office",PI Sanjayanagar PS,Office,22942533,,9480801332,,sanjaynagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Hebbala PS, Office",PI Hebbala PS,Office,22942535,,9480801331,,hebbalbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI R.T. Nagar PS, Office",PI R.T. Nagar PS,Office,22942538,,9480801330,,rtnagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP, North-East",DCP,North-East,22942363,,22943676,,dcpnortheast@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"North-East C/Room, Office",North-East C/Room,Office,22943060,,9480801400,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cyber Crime PS Yelahanka, Office",ACP Cyber Crime PS Yelahanka,Office,22943810,,9480801050,,ablecenpsnortheastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS Yelahanka, Office",PI Cyber Crime PS Yelahanka,Office,22943810,,9480801051,,cenpsnortheastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Yelahanka, Office",ACP Yelahanka,Office,22943734,,9480801070,,acpylkbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Yelahanka PS, Office",PI Yelahanka PS,Office,22942536,,9480801415,,ylankabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Yelahanka New Town PS, Office",PI Yelahanka New Town PS,Office,22942537,,9480801416,,"piylkntbcp@ksp.gov.in, ylkntbcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Kodigehalli PS, Office",PI Kodigehalli PS,Office,22943703,,9480801422,,"pikodigehallibcp@ksp.gov.in, kodigehallibcp@ksp.gov.in"
Commissionerates,Bengaluru City,Bengaluru City,"PI Vidyaranyapura PS, Office",PI Vidyaranyapura PS,Office,22942528,,9480801327,,vrpurabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Sampigehalli, Office",ACP Sampigehalli,Office,22943690,,9480801069,,ablesampigehalli@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Sampigehalli PS, Office",PI Sampigehalli PS,Office,22943692,,9480801424,,sampigehallipsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kothanur PS, Office",PI Kothanur PS,Office,22943694,,9480801423,,kottanurbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bhagaluru PS, Office",PI Bhagaluru PS,Office,28469100,,9480801418,,bhagalurpsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Amruthahalli PS, Office",PI Amruthahalli PS,Office,22943644,,9480801417,,amruthahallipsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS Yelahanka, Office",PI Women PS Yelahanka,Office,22943188,,9480801052,,womenpsnebcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Devanahalli, Office",ACP Devanahalli,Office,27680111,,9480801071,,abledevanahalli@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Devanahalli PS, Office",PI Devanahalli PS,Office,27680333,,9480801420,,devanahallipsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Chikkajala PS, Office",PI Chikkajala PS,Office,28467200,,9480801419,,chikkajalapsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Kempegowda International Airport (KIA) PS, Office",PI Kempegowda International Airport (KIA) PS,Office,22001102,,22001103,,biapsbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"Kempegowda International Airport (KIA) OP, Office",Kempegowda International Airport (KIA) OP,Office,22001101,,—,,
Commissionerates,Bengaluru City,Bengaluru City,"DCP, South-East",DCP,South-East,25530284,,22943465,,dcpsoutheastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"South-East C/Room, Office",South-East C/Room,Office,22943481,,22943482,,southeastbcpcr@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Cyber Crime PS, HSR Layout",ACP Cyber Crime PS,HSR Layout,22942759,,9480801057,,
Commissionerates,Bengaluru City,Bengaluru City,"PI Cyber Crime PS, HSR Layout",PI Cyber Crime PS,HSR Layout,22942759,,9480801058,,cenpssoutheastbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Mico Layout, Office",ACP Mico Layout,Office,22943466,,9480801605,,ablemicolayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Thilakanagar PS, Office",PI Thilakanagar PS,Office,22942571,,9480801621,,tlknagarbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Mico Layout PS, Office",PI Mico Layout PS,Office,22942569,,9480801620,,micobcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Bommanahalli PS, Office",PI Bommanahalli PS,Office,22942269,,9480801544,,bommanahallibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Suddguntepalya PS, Office",PI Suddguntepalya PS,Office,22942762,,9480801425,,sgpalyabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP Madivala, Office",ACP Madivala,Office,22942163,,9480801606,,ablemadivalabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Koramangala PS, Office",PI Koramangala PS,Office,22942570,,9480801625,,kmangalabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Madivala PS, Office",PI Madivala PS,Office,22942568,,9480801624,,madivalabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI H.S.R Layout PS, Office",PI H.S.R Layout PS,Office,22943467,,9480801626,,hsrlayoutbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Adugodi PS, Office",PI Adugodi PS,Office,22942573,,9480801518,,adugodibcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,22943180,,9480801059,,womenpssebcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"DCP North-West, Office",DCP North-West,Office,22943553,,9480801007,,dcpnorthwestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"North-West C/Room, Office",North-West C/Room,Office,22943661,,9480801141,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP Peenya, Office",ACP Peenya,Office,22942286,,9480801042,,ablepeenyabcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"PI Peenya PS, Office",PI Peenya PS,Office,22942532,,9480801324,,peenyabcp@ksp.gov.in
