Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Ankola PS, Office",PSI-1 Ankola PS,Office,230333,,9480805268,,ankolakwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Bhatkal",DySP,Bhatkal,08385-226413,,9480805221,,sdpobhatkalkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Police Radio Station (PRS) Bhatkal, Office",Police Radio Station (PRS) Bhatkal,Office,225400,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Bhatkal (T) PS, Office",PI Bhatkal (T) PS,Office,226333,,9480805269,,bhatkaltownkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Bhatkal (T) PS, Office",PSI Bhatkal (T) PS,Office,226333,,8277987570,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Bhatkal (R) PS, Office",PI Bhatkal (R) PS,Office,227333,,9480805252,,bhatkalruralkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Bhatkal (R) PS, Office",PSI Bhatkal (R) PS,Office,227333,,8277987574,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Honnavar PS, Office",PI Honnavar PS,Office,221287,,9480805233,,cpihonnavarkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Honnavar PS, Office",PSI Honnavar PS,Office,220248,,9480805270,,honnavarkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Kumta PS, Office",PI Kumta PS,Office,220233,,220533,,cpikumtakwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Kumta PS, Office",PSI Kumta PS,Office,222333,,9480805272,,kumtakwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Gokarna PS, Office",PI Gokarna PS,Office,256133,,9480805251,,gokarnkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Gokarna PS, Office",PSI Gokarna PS,Office,256133,,8277988251,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Bhatkal Rural Circle, Office",CPI Bhatkal Rural Circle,Office,226813,,9480805232,,cpibhatkalkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Murdeshwar PS, Office",PSI-1 Murdeshwar PS,Office,268896,,9480805253,,murdeshwarkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Manki PS, Office",PSI-1 Manki PS,Office,08387-257886,,9480805263,,mankikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Sirsi",DySP,Sirsi,226424,,9480805222,,sdposirsikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PRS Sirsi, Office",PRS Sirsi,Office,—,,7259815100,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Sirsi Circle, Office",CPI Sirsi Circle,Office,226260,,9480805238,,cpisirasikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Sirsi (T) PS, Office",PSI-1 Sirsi (T) PS,Office,226333,,9480805264,,sirsitownkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Sirsi New Market PS, Office",PSI-1 Sirsi New Market PS,Office,236330,,9480805255,,sirsinewmarketkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Banavasi PS, Office",PSI-1 Banavasi PS,Office,264210,,9480805246,,banavasikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Sirsi Traffic PS, Office",PSI Sirsi Traffic PS,Office,—,,8277988585,,sirsitraffickwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Sirsi (R) PS, Office",PI Sirsi (R) PS,Office,236233,,9480805254,,sirsiruralkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Sirsi (R) PS, Office",PSI Sirsi (R) PS,Office,236233,,8277988263,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Yellapur PS, Office",PI Yellapur PS,Office,261133,,9480805257,,yellapurkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Yellapur PS, Office",PSI-1 Yellapur PS,Office,261133,,9480805273,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Siddapur PS, Office",PI Siddapur PS,Office,230283,,9480805256,,siddapurkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Siddapur PS, Office",PSI Siddapur PS,Office,230283,,9480805271,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Mundgod PS, Office",PI Mundgod PS,Office,222211,,9480805258,,mundgodkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Mundgod PS, Office",PSI Mundgod PS,Office,222211,,9480805275,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Dandeli",DySP,Dandeli,231595,,9480805223,,sdpodandelikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Haliyal PRS, Office",Haliyal PRS,Office,220333,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Dandeli Circle, Office",CPI Dandeli Circle,Office,231363,,9480805235,,cpidandelikwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Dandeli (T) PS, Office",PSI-1 Dandeli (T) PS,Office,231333,,9480805274,,dandelitownkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Dandeli (R) PS, Office",PSI Dandeli (R) PS,Office,230363,,9480805259,,dandeliruralkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Haliyal Circle, Office",CPI Haliyal Circle,Office,220333,,9480805236,,cpihaliyalkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Haliyal PS, Office",PSI Haliyal PS,Office,220133,,9480805265,,haliyalkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Ambikanagar PS, Office",PSI Ambikanagar PS,Office,258633,,9480805260,,ambikanagarkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Joida Circle, Office",CPI Joida Circle,Office,282626,,9480805237,,cpijoidakwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Joida PS, Office",PSI Joida PS,Office,282733,,9480805266,,joidakwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Ramnagar PS, Office",PSI Ramnagar PS,Office,248133,,9480805261,,ramnagarkwr@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"AAO, Office",AAO,Office,226307,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI CSP Karwar, Office",PI CSP Karwar,Office,08382-220600,,9480800578,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI CSP Kumta, Office",PI CSP Kumta,Office,08386-222533,,9480800577,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI CSP Bhatkal, Office",PI CSP Bhatkal,Office,08385-222557,,9480800576,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI CSP Honnavar, Office",PI CSP Honnavar,Office,08387-221202,,9480800579,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI CSP Belekeri, Office",PI CSP Belekeri,Office,08388-282243,,9480800585,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP DAR, Office",DySP DAR,Office,—,,9480805206,,
Ranges,Western Range – Mangaluru,Mangaluru,"RPI DAR, Office",RPI DAR,Office,225318,,9480805210,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI DSB, Office",PI DSB,Office,220754,,9480805207,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI ISD, Office",PI ISD,Office,—,,9480800709,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI DCIB, Office",PI DCIB,Office,226893,,9480805208,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI (AD) Intelligence, Office",PI (AD) Intelligence,Office,226570,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"Women Helpline, Office",Women Helpline,Office,226306,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"Home Guard, Office",Home Guard,Office,08382-226361,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP Lokayuktha, Office",DySP Lokayuktha,Office,222202,,220198,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP Intelligence, Office",DySP Intelligence,Office,226570,,9449878618,,
Ranges,Western Range – Mangaluru,Mangaluru,"PSI DCRB, Office",PSI DCRB,Office,—,,8277987461,,
Ranges,Western Range – Mangaluru,Mangaluru,"SP, Udupi",SP,Udupi,2534777,,9480805401,,spudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Addl. SP-1, Udupi",Addl. SP-1,Udupi,2522895,,9480805402,,addlspudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Addl. SP-2, Udupi",Addl. SP-2,Udupi,—,,9480805409,,addlsp2udp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Dist. C/Room, Office",Dist. C/Room,Office,2526444,,2526709,,dcudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI(W), Office",PI(W),Office,—,,9480800942,,dcudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Udupi",DySP,Udupi,2521257,,9480805420,,sdpoudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Women PS, Office",PI Women PS,Office,2525599,,9480805458,,womenudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-01 Women PS, Office",PSI-01 Women PS,Office,2525599,,8277988949,,womenpsudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-02 Women PS, Office",PSI-02 Women PS,Office,2525599,,8277988950,,womenpsudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP Cyber Crime PS, Office",DySP Cyber Crime PS,Office,2530021,,8277988955,,dcpsudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,2530021,,9480805410,,dcpsudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Malpe Circle, Office",CPI Malpe Circle,Office,2520329,,9480805430,,cpiudupitownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Malpe PS, Office",PSI-1 Malpe PS,Office,2537999,,9480805447,,malpeudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Malpe PS, Office",PSI-2 Malpe PS,Office,2537999,,8277988948,,malpeudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Udupi Traffic PS, Office",PSI-1 Udupi Traffic PS,Office,2521332,,9480805446,,udupitrafficudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Udupi Traffic PS, Office",PSI-2 Udupi Traffic PS,Office,2521332,,9480805474,,udupitrafficudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Udupi (T) PS, Office",PI Udupi (T) PS,Office,2520444,,9480805408,,udupitownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Udupi (T) PS, Office",PSI-1 Udupi (T) PS,Office,2520444,,9480805445,,udupitownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Udupi (T) PS, Office",PSI-2 Udupi (T) PS,Office,2520444,,8277988944,,udupitownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-3 Udupi (T) PS, Office",PSI-3 Udupi (T) PS,Office,2520444,,9480805465,,udupitownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Manipal PS, Office",PI Manipal PS,Office,2570328,,9480805448,,manipaludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Manipal PS, Office",PSI-1 Manipal PS,Office,2570328,,9480805475,,manipaludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Manipal PS, Office",PSI-2 Manipal PS,Office,2570328,,8277988945,,manipaludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Brahmavar Circle, Office",CPI Brahmavar Circle,Office,2561966,,9480805432,,cpibrahmavarudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Brahmavar PS, Office",PSI-1 Brahmavar PS,Office,2561044,,9480805453,,brahmavarudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Brahmavar PS, Office",PSI-2 Brahmavar PS,Office,2561044,,8277988951,,brahmavarudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Kota PS, Office",PSI-1 Kota PS,Office,2564155,,9480805454,,kotaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Kota PS, Office",PSI-2 Kota PS,Office,2564155,,8277988953,,kotaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Hiriyadkka PS, Office",PSI-1 Hiriyadkka PS,Office,2542248,,9480805452,,hiriyadkaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Hiriyadkka PS, Office",PSI-2 Hiriyadkka PS,Office,2542248,,8277988956,,hiriyadkaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Kundapura",DySP,Kundapura,232338,,9480805422,,sdpokndudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Kundapur Town PS, Office",PI Kundapur Town PS,Office,230338,,9480805455,,kundapuraudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Kundapur Town PS, Office",PSI Kundapur Town PS,Office,230338,,8277988957,,kundapuraudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Kundapur Town PS, Office",PSI Kundapur Town PS,Office,230338,,8277988959,,kundapuraudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-01 Kundapur Traffic PS, Office",PSI-01 Kundapur Traffic PS,Office,233800,,9480805469,,kundapurtrfudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-02 Kundapur Traffic PS, Office",PSI-02 Kundapur Traffic PS,Office,233800,,8277988961,,kundapurtrfudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Kundapur Circle, Office",CPI Kundapur Circle,Office,230880,,9480805433,,cpikundapuraudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Kundapura Rural PS, Office",PSI-1 Kundapura Rural PS,Office,237100,,9480805468,,kundapuraruraludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Kundapura Rural PS, Office",PSI-2 Kundapura Rural PS,Office,237100,,8277988962,,kundapuraruraludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Shankar Narayana PS, Office",PSI-1 Shankar Narayana PS,Office,08259-280299,,9480805456,,shankaranarayanaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Shankar Narayana PS, Office",PSI-2 Shankar Narayana PS,Office,08259-280299,,8277988963,,shankaranarayanaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Amasebylu PS, Office",PSI-1 Amasebylu PS,Office,08259-286499,,9480805472,,amasebailudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Amasebylu PS, Office",PSI-2 Amasebylu PS,Office,08259-286499,,8277989277,,amasebailudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Byndoor Circle, Office",CPI Byndoor Circle,Office,251031,,9480805434,,cpibyndoorudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Byndoor PS, Office",PSI-1 Byndoor PS,Office,251033,,9480805459,,byndoorudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Byndoor PS, Office",PSI-2 Byndoor PS,Office,251033,,8277989589,,byndoorudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Gangolli PS, Office",PSI-1 Gangolli PS,Office,265333,,9480805457,,gangolloudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Gangolli PS, Office",PSI-2 Gangolli PS,Office,265333,,8277988964,,gangolloudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Kollur PS, Office",PSI-1 Kollur PS,Office,258233,,9480805460,,kollurudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Kollur PS, Office",PSI-2 Kollur PS,Office,258233,,8277988965,,kollurudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Karkal",DySP,Karkal,231333,,9480805421,,sdpokarkaludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Karkal Circle, Office",CPI Karkal Circle,Office,231083,,9480805435,,cpikarkaludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Karkal (R) PS, Office",PSI-1 Karkal (R) PS,Office,232083,,9480805462,,karkalruraludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Karkal (R) PS, Office",PSI-2 Karkal (R) PS,Office,232083,,8277988969,,karkalruraludp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Hebri PS, Office",PSI-1 Hebri PS,Office,08253-251116,,9480805463,,hebriudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Hebri PS, Office",PSI-2 Hebri PS,Office,08253-251116,,8277989568,,hebriudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Ajekar PS, Office",PSI-1 Ajekar PS,Office,08253-271100,,9480805470,,ajekarudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Ajekar PS, Office",PSI-2 Ajekar PS,Office,08253-271100,,9480805471,,ajekarudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Karkal (T) PS, Office",PI Karkal (T) PS,Office,230213,,9480805461,,karkaltownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Karkal (T) PS, Office",PSI-1 Karkal (T) PS,Office,230213,,—,,karkaltownudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Kaup Circle, Office",CPI Kaup Circle,Office,2552133,,9480805431,,cpikaupudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Kaup PS, Office",PSI-1 Kaup PS,Office,2551033,,9480805449,,kaupudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Kaup PS, Office",PSI-2 Kaup PS,Office,2551033,,9480805466,,
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Padubidri PS, Office",PSI-1 Padubidri PS,Office,2555452,,9480805450,,padubidriudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Padubidri PS, Office",PSI-2 Padubidri PS,Office,2555452,,8277989569,,padubidriudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Shirva PS, Office",PSI-1 Shirva PS,Office,2554139,,9480805451,,shirvaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Shirva PS, Office",PSI-2 Shirva PS,Office,2554139,,8277989570,,shirvaudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"AAO Udupi, Office",AAO Udupi,Office,0820-2526373,,9480805412,,
Ranges,Western Range – Mangaluru,Mangaluru,"DySP KLA, Office",DySP KLA,Office,2536661,,2958881,,kla-dsp-udp@karnataka.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP DAR, Office",DySP DAR,Office,0820-2523444,,9480805406,,darudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"RPI DAR, Office",RPI DAR,Office,0820-2523444,,9480805464,,darudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI KLA, Office",PI KLA,Office,2536661,,9364062695,,kla-piudp-ka@nic.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI KLA, Office",PI KLA,Office,2536661,,9364062696,,kla-piudp-ka@nic.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI DSB, Office",PI DSB,Office,2524366,,9480805407,,dsbudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI DCRB, Office",PSI DCRB,Office,2522895,,8277989133,,dcrbudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI INT, Office",PI INT,Office,2521278,,9449878629,,piintudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI ISD, Office",PI ISD,Office,2525099,,9480800697,,piisdudp@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Excise, Office",PI Excise,Office,2532732,,—,,dcudp-ex-ka@nic.in
Ranges,Western Range – Mangaluru,Mangaluru,"CMDT. Home Guard, Office",CMDT. Home Guard,Office,2533650,,—,,cmdthg@gmail.com
Ranges,Western Range – Mangaluru,Mangaluru,"SP, Chikkamagaluru",SP,Chikkamagaluru,08262-230403,,235608,,spckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Addl. SP-1, Chikkamagaluru",Addl. SP-1,Chikkamagaluru,08262-234099,,9480805102,,addlspckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"Addl. SP-2, Chikkamagaluru",Addl. SP-2,Chikkamagaluru,—,,9480805109,,
Ranges,Western Range – Mangaluru,Mangaluru,"Dist. C/Room, Office",Dist. C/Room,Office,235608,,230540,,dcckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Wireless, Office",PI Wireless,Office,—,,9480800943,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Women PS, Office",PI Women PS,Office,232333,,8277990200,,womenckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,295089,,9480805108,,cenckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Chikkamagalur",DySP,Chikkamagalur,222836,,9480805120,,sdpockm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Basavanahalli Circle, Office",CPI Basavanahalli Circle,Office,228120,,9480805130,,cpibasavanahallickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Basavanahalli PS, Office",PSI-1 Basavanahalli PS,Office,228120,,9480805148,,basavanahallickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Basavanahalli PS, Office",PSI-2 Basavanahalli PS,Office,228120,,8277990243,,
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Chikkamagalur Traffic PS, Office",PSI-1 Chikkamagalur Traffic PS,Office,222956,,9480805146,,trafficckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-2 Chikkamagalur Traffic PS, Office",PSI-2 Chikkamagalur Traffic PS,Office,222956,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Chikkamagalur Town PS, Office",PI Chikkamagalur Town PS,Office,235333,,9480805145,,townckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Chikkamagalur Town PS, Office",PSI Chikkamagalur Town PS,Office,235333,,8277990240,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Aldur Circle, Office",CPI Aldur Circle,Office,220800,,9480805131,,cpialdurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Aldur PS, Office",PSI Aldur PS,Office,250041,,9480805149,,aldurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Mallandur PS, Office",PSI Mallandur PS,Office,248222,,9480805171,,mallandurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Mallandur PS, Office",PSI Mallandur PS,Office,248222,,8277990251,,
Ranges,Western Range – Mangaluru,Mangaluru,"PI Chikkamagalur (R) PS, Office",PI Chikkamagalur (R) PS,Office,220588,,9480805147,,ruralckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Chikkamagalur (R) PS, Office",PSI Chikkamagalur (R) PS,Office,220588,,—,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Mudigere Circle, Office",CPI Mudigere Circle,Office,220999,,9480805132,,cpimudigereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Mudigere PS, Office",PSI-1 Mudigere PS,Office,220333,,9480805150,,mudigereckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Banakal PS, Office",PSI Banakal PS,Office,229049,,9480805151,,banakalckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Gonibeedu PS, Office",PSI Gonibeedu PS,Office,240117,,9480805152,,gonibeeduckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Balur PS, Office",PSI Balur PS,Office,245111,,9480805153,,balurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"DySP, Koppa",DySP,Koppa,221285,,9480805121,,sdpokoppackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Koppa Circle, Office",CPI Koppa Circle,Office,221027,,222127,,cpikoppackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Koppa PS, Office",PSI Koppa PS,Office,221027,,9480805154,,koppackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Hariharapura PS, Office",PSI Hariharapura PS,Office,274158,,9480805155,,hariharapurackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI-1 Jayapura PS, Office",PSI-1 Jayapura PS,Office,245245,,9480805172,,jayapurackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PI Sringeri PS, Office",PI Sringeri PS,Office,250150,,9480805156,,sringerickm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Sringeri PS, Office",PSI Sringeri PS,Office,250150,,8277990259,,
Ranges,Western Range – Mangaluru,Mangaluru,"CPI N.R.Pura Circle, Office",CPI N.R.Pura Circle,Office,220038,,9480805134,,cpinrpurackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI N.R.Pura PS, Office",PSI N.R.Pura PS,Office,220129,,9480805157,,nrpurackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Balehonnur PS, Office",PSI Balehonnur PS,Office,250666,,9480805158,,balehonnurckm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"CPI Kudremukha Circle, Office",CPI Kudremukha Circle,Office,254399,,9480805135,,cpikudremukhackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Kudremukha PS, Office",PSI Kudremukha PS,Office,254169,,9480805159,,kudremukhackm@ksp.gov.in
Ranges,Western Range – Mangaluru,Mangaluru,"PSI Kalasa PS, Office",PSI Kalasa PS,Office,274877,,9480805160,,kalasackm@ksp.gov.in
