Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Southern Range – Mysuru,Mysuru,"PSI Halebeedu PS, Office",PSI Halebeedu PS,Office,273201,,9480804758,,halebeeduhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Arehalli PS, Office",PSI Arehalli PS,Office,221342,,9480804759,,arehallyhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Belur PS, Office",PI Belur PS,Office,222444,,9480804782,,belurhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Belur PS, Office",PSI Belur PS,Office,222444,,9480804757,,
Ranges,Southern Range – Mysuru,Mysuru,"ASP, Holenarasipura",ASP,Holenarasipura,273632,,9480804722,,sdpohnpurahsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Holenarasipura Circle, Office",CPI Holenarasipura Circle,Office,273349,,9480804735,,cpihnpurahsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 H.N.Pura (T) PS, Office",PSI-1 H.N.Pura (T) PS,Office,273333,,9480804765,,hnpuratownhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI H.N.Pura (R) PS, Office",PSI H.N.Pura (R) PS,Office,273308,,9480804766,,hnpuraruralhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Halli Mysuru PS, Office",PSI Halli Mysuru PS,Office,260100,,9480804780,,
Ranges,Southern Range – Mysuru,Mysuru,"CPI Arakalagudu PS, Office",CPI Arakalagudu PS,Office,220285,,9480804734,,cpiarkalgudhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Arakalagudu PS, Office",PSI Arakalagudu PS,Office,220249,,9480804763,,arkalgudhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Konanur PS, Office",PSI Konanur PS,Office,226227,,9480804764,,konanurhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Channarayapatna",DySP,Channarayapatna,—,,9480804712,,
Ranges,Southern Range – Mysuru,Mysuru,"PI C.R.Patna (T) PS, Office",PI C.R.Patna (T) PS,Office,252333,,9480804767,,crpatnatownhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI C.R.Patna (T) PS, Office",PSI C.R.Patna (T) PS,Office,252333,,9480804779,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI C.R.Patna Traffic PS, Office",PSI C.R.Patna Traffic PS,Office,256707,,9480804775,,
Ranges,Southern Range – Mysuru,Mysuru,"PI C.R.Patna (R) PS, Office",PI C.R.Patna (R) PS,Office,254933,,9480804768,,crpatnaruralhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI C.R.Patna (R) PS, Office",PSI C.R.Patna (R) PS,Office,254933,,8277959700,,
Ranges,Southern Range – Mysuru,Mysuru,"CPI Hiresave Circle, Office",CPI Hiresave Circle,Office,252237,,9480804736,,cpihirisavehsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Hiresave PS, Office",PSI Hiresave PS,Office,226888,,9480804770,,hirisavehsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Nuggehalli PS, Office",PSI Nuggehalli PS,Office,233033,,9480804769,,nuggehallyhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Shravanabelagola PS, Office",PSI Shravanabelagola PS,Office,257229,,9480804771,,shravanabelagolahsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Sakaleshapura",DySP,Sakaleshapura,245505,,9480804723,,sdposakaleshapurahsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Sakaleshapura (T) PS, Office",PI Sakaleshapura (T) PS,Office,244100,,9480804760,,sakaleshapuratownhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Sakaleshapura (T) PS, Office",PSI Sakaleshapura (T) PS,Office,244100,,9480804781,,
Ranges,Southern Range – Mysuru,Mysuru,"CPI Sakaleshapura Circle, Office",CPI Sakaleshapura Circle,Office,244403,,9480804733,,cpisakaleshapurahsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Sakaleshapura (R) PS, Office",PSI-1 Sakaleshapura (R) PS,Office,245183,,9480804761,,sakaleshapuraruralhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-2 Sakaleshapura (R) PS, Office",PSI-2 Sakaleshapura (R) PS,Office,245183,,8277959538,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Yesalur PS, Office",PSI Yesalur PS,Office,278212,,9480804762,,yeslurhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Alur PS, Office",PI Alur PS,Office,218231,,9480804739,,alurhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Alur PS, Office",PSI-1 Alur PS,Office,218231,,9480804752,,
Ranges,Southern Range – Mysuru,Mysuru,"AAO, Office",AAO,Office,268000,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP DAR Hassan, Office",DySP DAR Hassan,Office,270441,,9480804706,,darhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"RPI DAR Hassan, Office",RPI DAR Hassan,Office,—,,9480804740,,darhassan@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI DSB Hassan, Office",PI DSB Hassan,Office,260819,,9480804707,,dsbhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI DCRB Hassan, Office",PI DCRB Hassan,Office,268800,,9480804709,,dcbhsn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP ACB, Office",DySP ACB,Office,266789,,9480806223,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP INT, Office",DySP INT,Office,262450,,9449878528,,
Ranges,Southern Range – Mysuru,Mysuru,"PI ISD, Office",PI ISD,Office,—,,9480800686,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Wireless, Office",PSI Wireless,Office,—,,9480804777,,
Ranges,Southern Range – Mysuru,Mysuru,"System Admin, Office",System Admin,Office,—,,9480806039,,
Ranges,Southern Range – Mysuru,Mysuru,"Home Guard, Office",Home Guard,Office,240690,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Sub-Jail, Office",Sub-Jail,Office,268621,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Railway OP Hassan, Office",Railway OP Hassan,Office,08172-268617,,9480802144,,
Ranges,Southern Range – Mysuru,Mysuru,"Railway OP Arasikere, Office",Railway OP Arasikere,Office,08174-232244,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"SP, Mandya",SP,Mandya,08232-224500,,9480804801,,spmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Addl. SP-1, Mandya",Addl. SP-1,Mandya,224311,,9480804802,,addlspmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Addl. SP-2, Mandya",Addl. SP-2,Mandya,—,,9480804803,,Addlsp2mdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Dist. C/Room, Office",Dist. C/Room,Office,224888,,224904,,dcmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI(W), Office",PI(W),Office,224888,,9480800938,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP Mandya, Office",DySP Mandya,Office,221187,,9480804820,,sdpomdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Women PS, Office",PI Women PS,Office,297192,,—,,womenmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,295633,,9480804878,,cenmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Mandya West PS, Office",PI Mandya West PS,Office,224666,,9480804845,,westmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Mandya Town Circle, Office",CPI Mandya Town Circle,Office,223132,,9480804830,,cpitownmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Mandya East PS, Office",PSI-1 Mandya East PS,Office,224777,,9480804846,,eastmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Mandya Central PS, Office",PSI Mandya Central PS,Office,221345,,9480804873,,
Ranges,Southern Range – Mysuru,Mysuru,"PI Mandya Traffic PS, Office",PI Mandya Traffic PS,Office,224648,,9480804848,,trafficmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Keregodu Circle, Office",CPI Keregodu Circle,Office,221107,,9480804831,,cpiruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Keregodu PS, Office",PSI Keregodu PS,Office,272044,,9480804851,,keragodumdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Shivalli PS, Office",PSI Shivalli PS,Office,277144,,9480804849,,shivallimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Basaralu PS, Office",PSI Basaralu PS,Office,276634,,9480804850,,basaralumdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Mandya (R) PS, Office",PI Mandya (R) PS,Office,224200,,9480804808,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Mandya (R) PS, Office",PSI Mandya (R) PS,Office,224200,,9480804847,,ruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP Nagamangala, Office",DySP Nagamangala,Office,285286,,9480804876,,sdponmangalamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Nagamangala Circle, Office",CPI Nagamangala Circle,Office,286294,,9480804837,,cpinmangalamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Nagamangala (R) PS, Office",PSI Nagamangala (R) PS,Office,285210,,9480804877,,nmangalaruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Bellur PS, Office",PSI Bellur PS,Office,287535,,9480804853,,bellurmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Bindiganavile PS, Office",PSI Bindiganavile PS,Office,284240,,9480804854,,bnavilemdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Nagamangala (T) PS, Office",PI Nagamangala (T) PS,Office,286040,,9480804852,,nmangalamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Nagamangala (T) PS, Office",PSI Nagamangala (T) PS,Office,286040,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI K.R.Pet (T) PS, Office",PI K.R.Pet (T) PS,Office,262368,,9480804833,,cpikrpetmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI K.R.Pet (T) PS, Office",PSI K.R.Pet (T) PS,Office,262248,,9480804859,,krpettownmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI K.R.Pet (R) PS, Office",PI K.R.Pet (R) PS,Office,262440,,9480804860,,krpetruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI K.R.Pet (R) PS, Office",PSI K.R.Pet (R) PS,Office,262440,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI Kikkeri PS, Office",PI Kikkeri PS,Office,265433,,9480804861,,kikkerimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Malavalli",DySP,Malavalli,242211,,9480804822,,sdpomalavallimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Malavalli (T) PS, Office",PI Malavalli (T) PS,Office,243000,,9480804862,,malavallitownmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Malavalli (T) PS, Office",PSI Malavalli (T) PS,Office,242244,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI Malavalli (R) PS, Office",PI Malavalli (R) PS,Office,242233,,9480804863,,malavalliruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Malavalli (R) PS, Office",PSI Malavalli (R) PS,Office,242233,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI K.M.Doddi, Office",PI K.M.Doddi,Office,245132,,9480804835,,cpikmdoddimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI K.M.Doddi PS, Office",PSI K.M.Doddi PS,Office,235032,,9480804867,,kmdoddimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Halagur Circle, Office",CPI Halagur Circle,Office,242555,,9480804834,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Halagur PS, Office",PSI Halagur PS,Office,295322,,9480804866,,halagurumdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kirugavalu PS, Office",PSI Kirugavalu PS,Office,249481,,9480804864,,kiragavalumdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Belakavadi PS, Office",PSI Belakavadi PS,Office,240034,,9480804865,,belakavadimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Maddur Rural Circle, Office",CPI Maddur Rural Circle,Office,232150,,9480804836,,cpimaddurmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Besagarahalli PS, Office",PSI Besagarahalli PS,Office,278264,,9480804871,,besagarahallimdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Koppa PS, Office",PSI Koppa PS,Office,248032,,9480804870,,koppamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kesthur PS, Office",PSI Kesthur PS,Office,279735,,9480804868,,kesturmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Maddur Traffic PS, Office",PSI Maddur Traffic PS,Office,232003,,9480804880,,maduurtrafficmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Maddur PS, Office",PI Maddur PS,Office,232170,,9480804869,,maddurmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Maddur PS, Office",PSI Maddur PS,Office,232170,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP S.R.Patna, Office",DySP S.R.Patna,Office,252016,,9480804821,,sdporpatnamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI K.R.Sagar Circle, Office",CPI K.R.Sagar Circle,Office,252305,,9480804832,,cpisrpatnamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI K.R.Sagar PS, Office",PSI K.R.Sagar PS,Office,200600,,257233,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Arakere PS, Office",PSI Arakere PS,Office,259235,,9480804857,,arakeremdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kyathanahalli PS, Office",PSI Kyathanahalli PS,Office,—,,,,
Ranges,Southern Range – Mysuru,Mysuru,"PI S.R.Patna (T) PS, Office",PI S.R.Patna (T) PS,Office,252027,,9480804855,,srpatnamdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI S.R.Patna (T) PS, Office",PSI S.R.Patna (T) PS,Office,252027,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Gangajam OP, Office",Gangajam OP,Office,252140,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI S.R.Patna (R) PS, Office",PI S.R.Patna (R) PS,Office,253027,,9480804875,,srpatnaruralmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI S.R.Patna (R) PS, Office",PSI S.R.Patna (R) PS,Office,253027,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI Pandavapura PS, Office",PI Pandavapura PS,Office,255132,,9480804858,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Pandavapura PS, Office",PSI Pandavapura PS,Office,255132,,9480804874,,ppuramdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Melukote PS, Office",PI Melukote PS,Office,299800,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Melukote PS, Office",PSI Melukote PS,Office,299800,,9480804879,,melukotemdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Chinakurali OP, Office",Chinakurali OP,Office,268313,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"AAO, Office",AAO,Office,220011,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP KLA, Office",DySP KLA,Office,230057,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP INT, Office",DySP INT,Office,224728,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"RPI DAR, Office",RPI DAR,Office,224057,,9480804806,,
Ranges,Southern Range – Mysuru,Mysuru,"RPI DAR, Office",RPI DAR,Office,224057,,9480804872,,darmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"RPI MTO DAR, Office",RPI MTO DAR,Office,224057,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI INT, Office",PI INT,Office,224728,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI KLA, Office",PI KLA,Office,224450,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI ISD, Office",PI ISD,Office,—,,9480800694,,
Ranges,Southern Range – Mysuru,Mysuru,"PI DCRB, Office",PI DCRB,Office,221226,,9480804809,,dcrbmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI DSB, Office",PI DSB,Office,224242,,9480804807,,dsbmdy@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI FPB, Office",PI FPB,Office,—,,9480804810,,
Ranges,Southern Range – Mysuru,Mysuru,"Police Canteen, Office",Police Canteen,Office,224097,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Jail, Office",Jail,Office,220233,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"Home Guard, Office",Home Guard,Office,220125,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"SP, Chamarajanagara",SP,Chamarajanagara,222243,,222912,,spchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Addl. SP, Chamarajanagara",Addl. SP,Chamarajanagara,225979,,9480804602,,addlspchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Dist. C/Room, Office",Dist. C/Room,Office,222398,,222383,,dcchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI(W), Office",PI(W),Office,—,,9480800937,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Chamarajanagara",DySP,Chamarajanagara,222090,,9480804620,,sdpochn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Women PS, Office",PI Women PS,Office,222048,,—,,womenchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,223488,,—,,dcbchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Santhemaralli Circle, Office",CPI Santhemaralli Circle,Office,224630,,9480804630,,cpismhallichn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Santhemaralli PS, Office",PSI Santhemaralli PS,Office,240250,,9480804650,,smhallichn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Kuder PS, Office",PSI Kuder PS,Office,234439,,9480804647,,kuderuchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Ch-Nagara Town PS, Office",PI Ch-Nagara Town PS,Office,222047,,9480804645,,townchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Ch-Nagara Rural PS, Office",PI Ch-Nagara Rural PS,Office,222092,,9480804646,,ruralchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Ch-Nagara East PS, Office",PI Ch-Nagara East PS,Office,222058,,9480804648,,
Ranges,Southern Range – Mysuru,Mysuru,"PSI Ch-Nagara East PS, Office",PSI Ch-Nagara East PS,Office,222058,,—,,eastchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Ch-Nagara East Traffic PS, Office",PSI Ch-Nagara East Traffic PS,Office,222020,,—,,trafficchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Begur PS, Office",CPI Begur PS,Office,222211,,9480804632,,cpibegurchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Begur PS, Office",PSI Begur PS,Office,231100,,9480804608,,begurchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Terakanambi PS, Office",PSI Terakanambi PS,Office,232235,,9480804652,,terakanambichn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Gundlupete PS, Office",PI Gundlupete PS,Office,222228,,9480804651,,gundlupetechn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Kollegala",DySP,Kollegala,252840,,9480804621,,sdpokollegalchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Kollegala Circle, Office",CPI Kollegala Circle,Office,254051,,9480804633,,cpikollegalchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Kollegala Town PS, Office",PSI-1 Kollegala Town PS,Office,252368,,9480804653,,kollegaltownchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Kollegala Rural PS, Office",PSI-1 Kollegala Rural PS,Office,252051,,9480804655,,kollegalruralchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Hanuru PS, Office",PI Hanuru PS,Office,268803,,9480804656,,hanurchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Ramapura PS, Office",PI Ramapura PS,Office,274324,,9480804657,,ramapurachn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI MM Hills, Office",PI MM Hills,Office,272141,,9480804658,,mmhillschn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Yelanduru Circle, Office",CPI Yelanduru Circle,Office,240002,,9480804631,,cpiyelandurchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Yelanduru PS, Office",PSI-1 Yelanduru PS,Office,240028,,9480804649,,yelandurchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Agar Mamballi PS, Office",PSI Agar Mamballi PS,Office,295176,,9480804654,,mamballichn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"AAO, Office",AAO,Office,224005,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP DCRB, Office",DySP DCRB,Office,222170,,9480804609,,dcrbchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP INT, Office",DySP INT,Office,222215,,9449878607,,
Ranges,Southern Range – Mysuru,Mysuru,"CMDT. Home Guard, Office",CMDT. Home Guard,Office,225856,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI ISD, Office",PI ISD,Office,—,,9480800692,,
Ranges,Southern Range – Mysuru,Mysuru,"PI DCRB, Office",PI DCRB,Office,222170,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"PI DSB, Office",PI DSB,Office,222908,,9480804607,,dsbchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"RPI & MTO, Office",RPI & MTO,Office,224006,,9480804606,,pmtchn@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI FPB, Office",PI FPB,Office,—,,9480804610,,
Ranges,Southern Range – Mysuru,Mysuru,"PI ACB-I, Office",PI ACB-I,Office,226666,,9480806276,,
Ranges,Southern Range – Mysuru,Mysuru,"SP, Kodagu",SP,Kodagu,08272-229000,,9480804901,,spmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Addl. SP, Kodagu",Addl. SP,Kodagu,224721,,228330,,addlspmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"SP, Forest Cell, Madikeri",SP,"Forest Cell, Madikeri",228662,,9480800220,,spcidforestmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Dist. C/Room, Office",Dist. C/Room,Office,228330,,229300,,dcmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI(W), Office",PI(W),Office,220720,,9480800939,,piwirelesskodagu@gmail.com
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Madikeri",DySP,Madikeri,228725,,9480804920,,sdpomdkmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Women PS, Office",PI Women PS,Office,221818,,8277958200,,kodaguwomenpsmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"DySP Cyber Crime PS, Office",DySP Cyber Crime PS,Office,220652,,9480804908,,dcbmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,220652,,—,,
Ranges,Southern Range – Mysuru,Mysuru,"CPI Madikeri Town Circle, Office",CPI Madikeri Town Circle,Office,229149,,9480804930,,cpitownmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Madikeri (T) PS, Office",PSI-1 Madikeri (T) PS,Office,229333,,9480804945,,madikeritownmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Madikeri Traffic PS, Office",PSI-1 Madikeri Traffic PS,Office,220081,,9480804947,,trafficmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Siddapura PS, Office",PSI Siddapura PS,Office,258333,,9480804950,,siddapuramcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Madikeri Rural Circle, Office",CPI Madikeri Rural Circle,Office,220100,,9480804931,,cpiruralmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Napoklu PS, Office",PSI Napoklu PS,Office,237240,,9480804948,,napoklumcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Bagmandala PS, Office",PSI Bagmandala PS,Office,243270,,9480804949,,bhagamandalamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Karike OP, Office",Karike OP,Office,—,,,,
Ranges,Southern Range – Mysuru,Mysuru,"PI Madikeri (R) PS, Office",PI Madikeri (R) PS,Office,228777,,9480804946,,madikeriruralmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"Chettihalli OP, Office",Chettihalli OP,Office,—,,,,
Ranges,Southern Range – Mysuru,Mysuru,"DySP, Virajpet",DySP,Virajpet,257488,,9480804922,,sdpovpetmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Virajpet Circle, Office",CPI Virajpet Circle,Office,256462,,9480804933,,cpivpetmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Virajpet (T) PS, Office",PSI-1 Virajpet (T) PS,Office,257333,,9480804955,,virajpettownmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Virajpet (R) PS, Office",PSI Virajpet (R) PS,Office,257462,,9480804956,,virajpetruralmcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"CPI Gonikoppa Circle, Office",CPI Gonikoppa Circle,Office,247209,,9480804935,,cpigcoppamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI-1 Gonikoppa PS, Office",PSI-1 Gonikoppa PS,Office,247333,,9480804957,,gonicoppamcr@ksp.gov.in
Ranges,Southern Range – Mysuru,Mysuru,"PSI Ponnampet PS, Office",PSI Ponnampet PS,Office,249044,,9480804959,,ponnampetmcr@ksp.gov.in
