Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Ballari Range – Ballari,Ballari,"PSI Yapaldinni PS, Office",PSI Yapaldinni PS,Office,280111,,9480803851,,yapaladinnircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CPI Yeragera Circle, Office",CPI Yeragera Circle,Office,282200,,9480803838,,cpiyeragerarcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Yeragera PS, Office",PSI Yeragera PS,Office,282033,,9480803852,,yeragerarcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Idapanoor PS, Office",PSI Idapanoor PS,Office,204433,,9741484565,,idapanoorrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"DySP, Lingasuguru",DySP,Lingasuguru,257228,,9480803821,,sdpolingasugurrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI Lingsuguru PS, Office",PI Lingsuguru PS,Office,258333,,9480803833,,cpilingasugurrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI-1 Lingsuguru PS, Office",PSI-1 Lingsuguru PS,Office,257227,,9480803854,,lingasugurrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI-2 Lingsuguru PS, Office",PSI-2 Lingsuguru PS,Office,257227,,9480803873,,
Ranges,Ballari Range – Ballari,Ballari,"PI Hutti PS, Office",PI Hutti PS,Office,275033,,9480803855,,huttircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Hutti PS, Office",PSI Hutti PS,Office,275033,,9480803875,,huttircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CPI Maski Circle, Office",CPI Maski Circle,Office,270850,,9480803834,,cpimaskircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Maski PS, Office",PSI Maski PS,Office,270244,,9480803856,,maskircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Mudgal PS, Office",PSI Mudgal PS,Office,280536,,9480803857,,mudgalrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CPI Devadurga Rural Circle, Office",CPI Devadurga Rural Circle,Office,260008,,9480803835,,cpideodurgarcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Jalahalli PS, Office",PSI Jalahalli PS,Office,265233,,9480803859,,jalahallircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Gabbur PS, Office",PSI Gabbur PS,Office,275133,,9480803860,,gabburrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI Devadurga PS, Office",PI Devadurga PS,Office,260333,,9480803858,,deodurgarcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI-1 Devadurga Traffic PS, Office",PSI-1 Devadurga Traffic PS,Office,260344,,9480803815,,deodurgatrafficrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"DySP Sindhanoor, Office",DySP Sindhanoor,Office,220222,,9480803822,,sdposindhanoorrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI Sindhanoor PS, Office",PI Sindhanoor PS,Office,220333,,9480803861,,sindhanoortownrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI-1 Sindhanoor (T) PS, Office",PSI-1 Sindhanoor (T) PS,Office,220333,,9480803816,,
Ranges,Ballari Range – Ballari,Ballari,"PSI-1 Sindhanoor Traffic PS, Office",PSI-1 Sindhanoor Traffic PS,Office,220050,,9480803871,,sindhanoortrafficrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CPI Sindhanoor Circle, Office",CPI Sindhanoor Circle,Office,220444,,9480803836,,cpisindhanoorrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Sindhanoor Rural PS, Office",PSI Sindhanoor Rural PS,Office,223733,,9480803862,,sindhanoorruralrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Balaganoor PS, Office",PSI Balaganoor PS,Office,258631,,9480803863,,balaganoorrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Turvihala PS, Office",PSI Turvihala PS,Office,244233,,9480803864,,turvihalrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI Manvi PS, Office",PI Manvi PS,Office,220033,,9480803865,,cpimanvircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI-1 Manvi PS, Office",PSI-1 Manvi PS,Office,220333,,9480803874,,manvircr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CPI Sirwar Circle, Office",CPI Sirwar Circle,Office,270020,,9480803837,,sirwarrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Sirwar PS, Office",PSI Sirwar PS,Office,270020,,9480803866,,sirwarrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PSI Kavitala PS, Office",PSI Kavitala PS,Office,252028,,9480803867,,kowthalrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"AAO, Office",AAO,Office,235336,,—,,
Ranges,Ballari Range – Ballari,Ballari,"DySP DAR, Office",DySP DAR,Office,235233,,9480803806,,darrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"RPI-1 DAR, Office",RPI-1 DAR,Office,—,,9480803840,,darrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"RPI-2 MT, Office",RPI-2 MT,Office,—,,9480803839,,
Ranges,Ballari Range – Ballari,Ballari,"DySP KLA, Office",DySP KLA,Office,223592,,—,,
Ranges,Ballari Range – Ballari,Ballari,"PI KLA, Office",PI KLA,Office,223579,,—,,
Ranges,Ballari Range – Ballari,Ballari,"DySP INT, Office",DySP INT,Office,236462,,—,,
Ranges,Ballari Range – Ballari,Ballari,"PI DSB, Office",PI DSB,Office,236653,,9480803813,,dsbrrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"CDR Section, Office",CDR Section,Office,—,,9480803807,,
Ranges,Ballari Range – Ballari,Ballari,"PI DCRB, Office",PI DCRB,Office,235004,,9480803809,,dcrbrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI FPB, Office",PI FPB,Office,—,,9480803810,,
Ranges,Ballari Range – Ballari,Ballari,"PI ISD, Office",PI ISD,Office,—,,9480800661,,piisdrcr@ksp.gov.in
Ranges,Ballari Range – Ballari,Ballari,"PI Railway, Office",PI Railway,Office,231716,,9480800471,,
Ranges,Ballari Range – Ballari,Ballari,"PI GESCOM, Office",PI GESCOM,Office,220545,,—,,
Ranges,Ballari Range – Ballari,Ballari,"Comdt. Home Guard, Office",Comdt. Home Guard,Office,221679,,—,,
