Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI Gandhi Gunj PS, Office",PI Gandhi Gunj PS,Office,226233,,9480803448,,gandhigunjbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Gandhi Gunj PS, Office",PSI Gandhi Gunj PS,Office,226233,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI Bidar Traffic PS, Office",PI Bidar Traffic PS,Office,226713,,9480803472,,pitrafficbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Bidar Traffic PS, Office",PSI Bidar Traffic PS,Office,226713,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI Bidar Rural PS, Office",PI Bidar Rural PS,Office,—,,9480803449,,ruralbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI Women PS, Office",PI Women PS,Office,222807,,9480803408,,womenpsbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Bidar Rural Circle, Office",CPI Bidar Rural Circle,Office,226707,,9480803439,,cpiruralbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Janwada PS, Office",PSI Janwada PS,Office,244033,,9480803450,,janwadabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Bagdal PS, Office",PSI Bagdal PS,Office,242633,,9480803451,,bagdalbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Mannalli PS, Office",PSI Mannalli PS,Office,246133,,—,,mannallibdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"DySP, Humnabad",DySP,Humnabad,270028,,9480803422,,sdpohumnabadbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Humnabad Circle, Office",CPI Humnabad Circle,Office,270159,,9480803435,,cpihumnabadbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-1 Humnabad PS, Office",PSI-1 Humnabad PS,Office,—,,9480803452,,humnabadbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-2 Humnabad PS, Office",PSI-2 Humnabad PS,Office,—,,,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Hallikhed PS, Office",PSI Hallikhed PS,Office,274313,,9480803453,,hallikhedbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Humnabad Traffic PS, Office",PSI Humnabad Traffic PS,Office,270100,,—,,humnadbadtrafficbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Chitaguppa Circle, Office",CPI Chitaguppa Circle,Office,277188,,9480803434,,cpichitaguppabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Chitaguppa PS, Office",PSI Chitaguppa PS,Office,277133,,9480803455,,chittaguppabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Manna-Ekhelli PS, Office",PSI Manna-Ekhelli PS,Office,276833,,9480803456,,mannaekhellbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Bemelkhed PS, Office",PSI Bemelkhed PS,Office,275444,,9480803454,,bemalkhedbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Basavakalyan Circle, Office",CPI Basavakalyan Circle,Office,250011,,9480803432,,cpibkalyanbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Basavakalyan Town PS, Office",PSI Basavakalyan Town PS,Office,250336,,9480803457,,bkalyantownbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Hulsoor PS, Office",PSI Hulsoor PS,Office,253025,,9480803458,,hulsoorbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-1 Basavakalyan Traffic PS, Office",PSI-1 Basavakalyan Traffic PS,Office,259045,,9480803459,,bkalyantrafficbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-2 Basavakalyan Traffic PS, Office",PSI-2 Basavakalyan Traffic PS,Office,259045,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Mantala Circle, Office",CPI Mantala Circle,Office,259055,,9480803438,,cpimanthalabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Mantala PS, Office",PSI Mantala PS,Office,257433,,9480803461,,manthalabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Basavakalyan (R) PS, Office",PSI Basavakalyan (R) PS,Office,252333,,9480803460,,bkalyanruralbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Mudbi PS, Office",PSI Mudbi PS,Office,259833,,9480803462,,mudbibdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"DySP, Bhalki",DySP,Bhalki,252233,,9480803421,,sdpobhalkibdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI Bhalki (T) PS, Office",PI Bhalki (T) PS,Office,262323,,9480803463,,bhalkitownbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Bhalki (T) PS, Office",PSI Bhalki (T) PS,Office,262323,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Bhalki Rural Circle, Office",CPI Bhalki Rural Circle,Office,260312,,9480803433,,cpibhalkiruralbdrbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-1 Bhalki Rural PS, Office",PSI-1 Bhalki Rural PS,Office,262333,,9480803464,,bhalkiruralbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-2 Bhalki Rural PS, Office",PSI-2 Bhalki Rural PS,Office,262333,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Dhannura PS, Office",PSI Dhannura PS,Office,264231,,9480803465,,dhannurabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Khatak Chincholli PS, Office",PSI Khatak Chincholli PS,Office,265233,,9480803466,,kchinchollibdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Mehakar PS, Office",PSI Mehakar PS,Office,269502,,—,,mehakarbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Kamalanagar Circle, Office",CPI Kamalanagar Circle,Office,282324,,9480803436,,cpiknagarbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Kamalanagar PS, Office",PSI Kamalanagar PS,Office,285223,,9480803470,,kamalanagarbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Kushnoor PS, Office",PSI Kushnoor PS,Office,288833,,9480803471,,kushnurbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"CPI Aurad Circle, Office",CPI Aurad Circle,Office,280375,,9480803430,,cpiauradbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-1 Aurad PS, Office",PSI-1 Aurad PS,Office,280048,,9480803467,,auradbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI-2 Aurad PS, Office",PSI-2 Aurad PS,Office,280048,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Santhapur PS, Office",PSI Santhapur PS,Office,287633,,9480803469,,santhapurbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Chintaki PS, Office",PSI Chintaki PS,Office,284033,,9480803468,,chintakibdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PSI Hokrana PS, Office",PSI Hokrana PS,Office,284444,,—,,hokranabdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"AAO, Office",AAO,Office,222915,,—,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"DySP DAR, Office",DySP DAR,Office,226715,,9480803406,,darbbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"RPI DAR, Office",RPI DAR,Office,226715,,9008368656,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI DSB, Office",PI DSB,Office,227231,,9480803407,,dsbbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI DCRB, Office",PI DCRB,Office,—,,9480803410,,dcrbbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI DCIB, Office",PI DCIB,Office,—,,9480803408,,pidcidunitbdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"PI FPB, Office",PI FPB,Office,—,,9480806025,,fpubdr@ksp.gov.in
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"Jail, Office",Jail,Office,228225,,9480806504,,
Ranges,North-Eastern Range – Kalaburagi,Kalaburagi,"Home Guard, Office",Home Guard,Office,225397,,—,,
